scene_id,sub,1,2,3,4,5
0,1,-0.0031732084480928964,-0.03220219164628428,-0.2831094722186739,-0.03899026016508843,-0.04726173292597759
0,2,-0.19788824941646088,-0.03166774628618874,-0.025900076690921744,-0.046501465799033435,-0.21402562949956938
0,3,-0.05371105117073406,0.005025257307324379,0.18241523222612913,-0.033713337831257836,-0.07968091287259998
0,4,0.06648555139505623,0.05959190063951149,-0.05600905785387777,-0.04965122043504616,0.008194543271699209
0,5,0.04838110068133791,0.08043621397889325,-0.08810951905461194,0.009902429106124044,0.06008259139728388
0,6,-0.019338269253020124,-0.07429773088142992,0.11466754221261732,-0.02664485932889609,0.01824951574543937
0,7,0.05002181406330608,-0.21854767294491126,0.03368136847280086,-0.1093403941493988,-0.05022968106894834
0,9,-0.1331431577762567,0.019768886508264846,-0.023447729223668817,-0.014330312057986686,0.07308209105042406
0,10,0.006150779315372709,-0.02869976651191728,0.09998821447952864,0.07895335170435469,-0.034206282386946715
0,11,0.09934546380004625,0.14568736361095191,0.08292543239535816,-0.11966049066925157,-0.061889326768529845
0,12,0.03528490531355906,-0.039769546909922196,-3.781320718344791e-4,0.02678472851149027,-0.1841720655200809
0,13,-0.13473636540570952,-0.015565943120328662,-0.11710422595581717,0.07067024873538162,0.048200924633507024
0,14,0.025323620830139098,0.045580502213123646,0.030459283422122903,-0.005497133641931582,-0.06234999741587736
0,17,0.018302721730570286,0.022964488010933735,-0.025860592385027407,0.03982443867430114,-0.05339004346250237
0,18,-0.02429000168183847,0.015245771996596182,0.04069518379773721,0.05371662308685614,-0.12182858249319634
0,19,0.027115257985241524,0.02996967958512206,-0.06176693620274459,-0.007913011181220175,-0.17898004812809853
0,20,0.027003633386340792,0.011436556889853178,-0.08896566530360753,0.025733409234403898,0.07680286631201769
0,21,-0.0759202325647291,0.1259659241983311,0.11399815553517498,-0.0660692660265017,-0.02282759122016672
0,22,0.018108987771925544,-0.054598367493907576,0.04501727924449871,-0.050374496823709494,0.05446705103076039
0,23,-0.025084316439259485,-0.04600427375783189,0.05920821876715949,-0.00508593278644006,0.029321044557305564
0,24,0.09027169375095892,-0.22723950507140145,0.030380328076539495,-0.0018218379266498677,-0.0017591446624979704
0,25,-0.0398555211201808,0.023586276464977872,0.0642458373113182,-0.031834643811603086,-0.07736290584723256
0,26,-0.062273757025699025,-0.07732902857315617,-0.0023111640791378743,-0.08994061395063853,-0.06906295975998958
0,27,0.1032785319771995,0.0728960959892123,0.020620117483302017,-0.13404172304594314,-0.042165917558500896
0,28,0.051465340079832875,0.010839347468485569,-0.0766571060598083,0.04150299343822966,0.029571471628374098
0,29,-0.0474629188617834,0.002300444291257066,-0.04300481421858213,0.012681169300033247,-0.13373172258927316
0,31,0.07500122032134676,0.03827959837275785,0.08188227671147262,0.008925804195744905,0.07057664073181183
0,32,0.1072502909284861,0.022838894860323818,0.1031887844419049,-0.009900334054812387,-0.25418989988961493
0,33,0.02297603405102367,0.015169055254119101,-0.01922977171813274,-0.07336806225565048,0.010278890307604191
0,35,-0.0360534773580646,0.05000296523238881,-0.03620574177695091,0.08541308858021537,0.12908650942077732
0,36,0.16164558664575251,-0.10781668725011187,-0.05909366862352927,0.021318290887489134,-0.1036375263339776
1,1,0.038950122257787656,0.05617664936132917,-0.006506416585470127,0.06561588871041159,-0.00625997534094859
1,2,0.02276887589277951,-0.02694343669385469,-0.060404032822249876,0.039623656240250105,-0.044118303159285416
1,3,0.011111410341908889,0.06724506775996049,0.07310115793336819,0.08473755710447328,-0.04468510119179454
1,4,0.16337285374891697,0.02499676730847928,0.18771294194276578,0.010439238530952903,-0.012704531755655581
1,5,-0.04283632937494673,0.035773643079154774,0.04097390337717539,0.019662727963676727,-0.026886034592659088
1,6,-0.07830190388592112,0.0911449985522551,-0.026358422208531063,-0.0613383809859752,0.04475344380075322
1,7,-0.1075810850372248,0.09809806913153973,0.005520993702546658,0.041080954353666196,-0.011912955508185285
1,9,0.042534418922884655,-0.0845193748950622,0.008376784035982111,0.04980728769355702,-0.10551226867181053
1,10,-0.06390307136743063,-0.0706490096774065,-0.15317461664193796,0.0077750799272489,-0.014074860832464477
1,11,-0.05056301392613686,-0.1373433602929257,-0.03217371445271398,0.07147488385676029,-0.07303607667774992
1,12,-0.13440064069964452,-0.08230507898119774,-0.01955618327476133,-0.00382690179961551,-0.1287745731282298
1,13,-0.10268092187350217,-0.01704552810744358,-0.03257645479802966,-0.0893243930433218,0.0060665247968921775
1,14,-0.0161573829590513,-0.049322532837209894,0.07011657731468737,0.02437281242451951,-0.021577950673811436
1,17,0.09606325265208815,0.015583263826809902,0.11998107625357586,0.014794086953121996,0.08111148709723595
1,18,0.0195525024425644,-0.021101689594880117,-0.014272594540071196,0.18545910425618164,0.011489176606337744
1,19,0.056894495894209265,-0.057902779600902454,0.1884742509169631,0.029723053374877385,0.02353363274247678
1,20,0.13993025984182264,-0.1286577644814522,-5.931068678669202e-4,-0.001920790424256677,-0.031614419516672626
1,21,-0.018932710958308917,0.059246406798500545,0.03180287339518385,0.07403901697084564,-0.04724531420266738
1,22,0.04025145175005221,-0.051687801825571894,-0.00805889429912908,-0.07424403155891357,0.02949938929892542
1,23,0.018816963667125302,-0.024230657660571808,0.010027232824255564,0.011167302204800458,0.04459749830908723
1,24,0.17125574770304283,0.013079717760352508,-0.0928557116938584,0.03965401668160657,0.018057389667557204
1,25,0.11882323400043873,-0.05406852325351315,-0.0027669721663322044,-0.01607151168763772,0.11677145194819227
1,26,-0.1235208568827307,0.09782727990112904,0.12140429980222117,-0.09089394286733932,-0.004695187116357753
1,27,0.06921328225603696,-0.007205984579877062,-0.012398389629565215,0.08091096517814075,0.03526123898494164
1,28,-0.06605269227484513,-0.03780614197104099,-0.02966697987417455,0.048391484375097965,-0.08592483070378512
1,29,0.012102333807473862,-0.15839426716017885,0.07645174086991433,-0.05472691710586965,-0.0603093138914048
1,31,0.018284037835833128,0.048672278365284385,0.029732254399174436,-0.0202957842524472,0.05678678116772781
1,32,0.059032864606047813,-0.0021388362829889637,-0.02293007723383507,-0.08498506832275148,-0.01261290243760726
1,33,0.02257335836175243,-0.016566564511980297,-0.005108287186919252,0.07394722215615135,-0.01485599049858298
1,35,-0.09260485621293202,0.011808552718991311,-0.08128622388539418,0.10113381221092646,-0.03939490437205668
1,36,-0.11986474451290498,0.1110590133423261,0.11221402813252321,-0.083974891081934,-0.010251257693997026
10,1,-0.14227919713989126,-0.05707503921489781,0.01948254626638833,-0.024438628727674248,-0.07286603036618369
10,2,0.10973236774885747,-0.021021340392349895,-0.00714702182755849,-0.1004274928779929,-0.060450346447510545
10,3,0.057878354888817526,-0.0914560326782711,0.05557132545632864,-0.08499860832016011,0.0286216463414488
10,4,-0.14128752759899502,-0.07378348735284143,-0.08519161651358052,0.017897769069088923,-0.04584688146293657
10,5,-0.011593606709142064,0.09631659793380529,-0.10845326761280444,-0.11086765149987209,0.02698539576788358
10,6,-0.037446261396709486,0.07976913307458643,0.053387868104122424,0.002174865447467353,0.025415980422619562
10,7,0.07671345841446296,0.059425174884477364,-0.1032246740179884,-0.013471868698473034,0.029345452727590003
10,9,-0.034933225039163567,-0.13203254289814853,-0.018613903450163435,-0.05064946784371209,0.01902816928971068
10,10,-0.05270763290415202,0.1841799318673455,-0.006182318970222929,0.07654631982823945,-0.0146960642696818
10,11,-0.07083626002899504,0.05129383805707274,-0.04980672179035328,-0.025875255835951027,-0.0893703453674703
10,12,-0.03026306820091951,-0.05055166289488476,-0.12473076067682437,0.07038424263200692,0.03806772150287817
10,13,-0.07494817565645041,0.12244050963496053,0.07685826617701956,-0.03422013588359545,0.028879775296594707
10,14,-0.0016810260552017516,0.07405029734747384,0.08235869817532371,-0.0897534044807492,0.005811116713361375
10,17,0.033837280642813265,0.06850297541420017,0.14100292916226853,0.05705358558942124,-0.06491959358578073
10,18,-0.03387225808659891,0.09833648226609643,-0.024780385924157322,0.09141960208754052,-0.021258769601406328
10,19,0.02463893259348851,0.0991225570981698,-0.12071917000488268,0.010364848935292138,-0.051506149456583425
10,20,-0.059087270722790186,-0.16300580701777165,0.03195295779656693,0.06343480084821781,0.08789154190323886
10,21,-0.046531882293503524,0.03874443610787582,0.005389709918708387,-0.027667079314493997,-0.033808743647960646
10,22,-0.005719663095061993,0.01857544017597785,-0.017554301426892207,-0.03965129913520626,-0.023670533325915767
10,23,-0.06441533695658884,0.04294925993423203,-0.023822537328772278,-0.07882446111753698,-0.03555050806012576
10,24,0.026896573503674366,-0.06125924215067854,0.07274251433361323,0.028632735073292528,0.009617980988133545
10,25,-0.03274939282010912,0.05279508635290041,-0.030245650771718292,-0.012281801391580985,0.066971922736904
10,26,0.047281171240058144,0.035787096518944,0.03442996724744314,-0.11172871897471724,-0.02557500610951552
10,27,0.09399139647735788,-0.02416226448068315,0.17665170831406699,0.0350643234788737,0.010328637731972012
10,28,0.079420417310614555,-0.15813569554460233,0.08742671845109597,0.08263456444950464,-0.009094327548973574
10,29,0.12133695583061394,-0.030957433923621443,-0.021934885557894995,0.02957851957336198,0.052185275273291774
10,31,-0.07116229211372199,-0.05234478316547162,-0.06603994284267152,0.03193961613726044,-0.023278094694644164
10,32,0.09218561665187072,-0.06146047473440306,-0.04925997812725422,-0.018051892735404106,-0.022625150064188866
10,33,0.032093182935539956,0.04344575160216306,-0.011312177448768425,0.005643468301004095,-0.005598815168188293
10,35,0.005757355178811138,0.06826379382041138,-0.06830380362023117,0.007425413642241793,0.03293759577236467
10,36,0.07711757085325927,-0.04863236960703714,-0.07999869668444337,0.07513071653757307,0.027800416762959506
11,1,-0.004403714262064333,-0.07820917612178738,0.1270388644409957,0.07131241616208944,-0.08538804726417497
11,2,0.09333640880222534,-0.006060312817009611,0.04949949058663049,-0.11781888330147375,-0.024031631138864085
11,3,-0.032346117136953206,-0.10859038955273181,0.009404235481890517,0.02198148707800364,-0.01128555125468246
11,4,0.12264606664753216,-0.1102438815504824,0.04490999602840409,0.07787548496263041,-0.019804955382764763
11,5,-0.03191322351025973,-0.014326706839633288,0.05619120925919293,0.06725126055548604,-0.032470780307568975
11,6,0.03882568920165052,0.12956406481744026,0.024593084033001145,-0.07338163419125755,-0.19787084731358054
11,7,-0.09798357431959684,-0.05829590718561543,0.18167944456712676,0.03279060272393137,-0.018325104512836678
11,9,0.05652572348185243,0.08582907649687099,-0.00024550064251002007,0.11693054886735237,-0.07461299933435228
11,10,0.01789514424066493,-0.018147689887175463,0.0819919874951335,-0.026494442492516986,-0.13459153437197385
11,11,0.18014393401405782,0.1704655996330901,-0.056099300377055655,-0.13761803363735214,-0.06628348564177802
11,12,-0.033156392199934576,0.02023458641579387,0.14280878780252082,-0.029867786518169098,0.06749042638997155
11,13,-0.08479987356344594,0.1542376514730004,0.007180431475386523,0.010747367113234124,-0.09408036712558274
11,14,0.021746863314492805,0.03305984639546836,0.002360756273125167,-0.052693329686159994,0.1392216517683213
11,17,-0.02175918204944087,0.007574106713641126,0.04047653423446619,-0.04595721838604038,-0.04520655429328687
11,18,-0.01600271084411652,0.09651997725158054,-0.09099129999798808,0.0058634624251165685,-0.04819588997793911
11,19,0.0196045785408814,0.029252460883960135,0.027982377025759467,0.02618962327577257,-0.04220769018482209
11,20,0.15824965417902623,-0.09011762877661926,-0.13758875573859033,-0.019726674662766702,-0.1355011065540362
11,21,0.04425556184232151,0.0286634993044797,-0.03984849609343149,-0.11051136906468943,-0.05197717572144324
11,22,-0.07909857032857923,0.1157831040954958,-0.008581716717811657,-0.08967978639029352,0.050727559296731534
11,23,0.056310808623073916,-0.13516215446305452,0.08844160801603822,0.016551049723398784,-0.01360914288967706
11,24,0.10243540319027547,-0.046060620476564174,-0.0011822007183384595,0.0016368266333732714,-0.053007627979710745
11,25,-0.015229612503890384,0.04917047182911674,-0.10431290957979138,-0.042005812535885534,0.014313115098158927
11,26,0.09819177419179753,-0.14515726959903125,0.08706626057023531,0.10437622978133146,0.15017599661974113
11,27,-0.07333878725316167,-0.12422525986592226,-0.04069835869275132,-0.04363114874825963,0.028095160261474794
11,28,-0.12774585207723763,0.007044936071558414,0.02881433757984811,-0.07335738666459476,-0.02930407692913273
11,29,-0.017290099583290596,-0.04613143733702689,0.1816594498067546,-0.16242256684167733,0.023466887883514954
11,31,-0.18788363700265115,-0.08798839901758927,0.12056429890276558,-0.05484749989482493,-0.06843396763687919
11,32,-0.06337875608196757,0.03409360452253034,-0.16931050589208538,-0.02613360938423767,-0.10524210039328051
11,33,-0.004159377770993573,-0.14907660175809798,-0.1278410361645973,0.10499578373476212,-0.008542091768121485
11,35,0.04244851745445459,-0.046855673490111875,-0.018726067929398564,-0.03578043915995666,-0.028230954169520796
11,36,-0.030824141665662535,-0.033225110414755274,0.048513486279224576,-0.11528933259632185,-0.13034962394369987
12,1,0.08332241327460384,-0.05236266941178454,0.011789907551866638,-0.1192205939065765,-0.071201513067240485
12,2,0.0068712314147485465,0.014634552696135023,-0.013886027724223024,-0.05298774936731329,-0.0397933546925801
12,3,-0.07732184142989482,-0.0036454495238214257,-0.0465900590931406,0.016067592424906456,-0.016159265165177912
12,4,0.02502093974497102,0.012345203282016659,-0.05971503450225196,0.020976627561554308,-0.012767631423350537
12,5,-0.03428200589865332,-0.008725209871390902,-0.018783082766051444,-0.14242818483891984,-0.1044858014891486
12,6,0.021403724310549765,-0.04159801336114485,-0.062061555444536995,-0.16022601794753782,0.049542127372581034
12,7,-0.06558041037197346,-0.047816238384724125,-0.05569260730355127,0.05056558540790207,0.0639344483913482
12,9,0.010176261773084828,-0.09332387366109399,0.10376029931120329,-0.06261445183683753,0.0017827633160057144
12,10,-0.015011904708294424,-0.036669838178998077,0.10340391688270191,-0.058188675963277925,0.1348732273574677
12,11,0.012799543582756978,-0.09359415090654992,0.0774937121785688,-0.04444080478551835,0.03651207980801452
12,12,0.022533914509426788,-0.05394058690596881,0.04765945889679475,-0.05221765444694064,-0.01142187860407572
12,13,-0.1304782750348764,-0.23565967672528898,0.13625228945598794,-0.15338203023436844,-0.015278123668439614
12,14,0.013511140446175011,-0.0173127812644521,-0.008708668714132783,0.1366356166747868,0.04299887561667164
12,17,0.11176492073001762,-0.06162068625435572,-0.016827580439068485,-0.19081518621469865,0.018198024492606792
12,18,0.0301262080661044,0.02957908417277478,0.1168641823893786,-0.005413857422375667,-0.05444963331434962
12,19,0.05502839655282292,-0.06854879749767487,0.012822233967428404,0.05159062627270474,-0.013938660971296368
12,20,-0.140303331013559,0.01835242581240775,-0.09111904616347277,-0.012197084174777703,0.05631137273703238
12,21,-0.06261927706280027,0.04714840425144268,0.0887392885280487,-0.040134291922943335,0.06740982843942003
12,22,0.0900773331698905,-0.0478641810027724,0.05663946592865257,-0.01343855389774105,0.06558331205667069
12,23,0.12134681993790855,0.170649605314026,-0.0220919660051282,-0.10878553400635162,0.050788117840393436
12,24,0.046426573907887285,-0.017404388250722908,-0.0697991872473271,-0.03193735244361527,0.08431095001285657
12,25,0.039154325487851284,0.0574446046344891,0.09232660133530915,-0.07482365084780505,0.008240956555035692
12,26,0.119385819909433,0.006154658321970544,0.07318927257622083,-0.05096043807694916,-0.02641582557639009
12,27,-0.039471296801817414,-0.09371307348308316,0.027527365963055814,-0.024945333039220877,-0.07220761306421804
12,28,0.010184619434555148,0.0733581681272294,-0.07360133503560183,0.09473815633145063,-0.07372239807923675
12,29,0.07926381660105239,0.048566309176545114,0.0739591560635219,0.11230414748617833,-0.048898684560877995
12,31,-0.03620467156628532,0.08128982785307401,-0.04177020706640823,0.0377616256821624,0.027608390179897503
12,32,0.0367485155555418,-0.07612508796099403,0.09905623835851007,-0.022970142668911682,0.026340707737028478
12,33,0.026353888885622914,-0.025004227745573523,0.07859914316296351,-0.0394581935423676,0.05645951685568586
12,35,0.028020329320612356,-0.07310737551667443,-0.11726943729530506,0.057935004104275545,0.015201737958306281
12,36,0.11608639452224506,0.05079069265214858,0.0169703013450127,0.006844809958968585,-0.06273098535127423
13,1,0.04220280326005096,-0.028854647532486562,-0.03849476035086538,-0.005036086893284261,0.08644244495557178
13,2,0.006501362188838285,0.14007283151074532,-0.08959813638542788,-0.023966642008508426,0.05366601418357339
13,3,-0.22274976467624583,-0.0027780897713928516,0.12607529342556426,-0.06890784730683595,0.04479598750460773
13,4,-0.04421609782196295,0.09603912419724048,0.14674894622510293,-0.08252559369055464,0.006167989979270148
13,5,0.006789580848532241,-0.049823366561750126,-0.04750208526549622,0.036577225221098006,-0.050747747760719344
13,6,0.05852587285544285,-0.16817789009410333,-0.021198110682989102,-0.0934788266519627,-0.015449473086666558
13,7,-0.061021655902899596,0.09351816676710314,0.03254334353138967,0.05327094988247957,-0.04054805300511235
13,9,0.023025147940735492,0.048298497708761524,-0.058301200204850405,-0.0226033902391877,0.021338242551791207
13,10,-0.03531706931245715,0.11433843002636726,-0.043658137359101346,-0.05374867187758921,-0.08721121129396803
13,11,-0.02543496288675718,0.016237275375065346,-0.1299146030939587,-0.15850352017696734,0.17998586411414058
13,12,0.09951039858933587,-0.08479649882671764,-0.02800111757039193,0.0625451644665407,-0.01092772719873102
13,13,-0.12246069597128066,-0.010968084104992932,-0.05045815198664592,-0.07496578083091003,-0.02210354188388153
13,14,-0.06865288382475307,0.05227461188378842,0.06135077358966409,-0.06960297341261369,-0.013300267162934384
13,17,4.7173170353091536e-4,0.03686245894044206,-0.016380580704100423,-0.11369235436245126,-0.0588156902754119
13,18,0.0381724919495244,0.07045219463069727,-0.14623568799831083,-0.06860208130337757,0.13934719212144486
13,19,0.05402636559805629,0.01746456496920453,0.045424901296478186,0.02830534992589046,-0.07638454012941648
13,20,-0.03269957989542305,-0.08497733872026002,0.03263822794513674,-0.040127660574387436,-0.0069661555744690434
13,21,-0.028355189587840498,-0.02966949073415902,-0.0031571305215206402,0.05790017851050491,0.08234898316185904
13,22,0.043695888061878,0.06635209677347889,-0.07328903486776049,-0.13468342571911818,0.01943220486590434
13,23,-0.033263206312553216,-0.0964826696159991,-0.006438068586550626,0.040051012597925865,0.12144240619592869
13,24,-0.061726695116722005,-0.07622026589626155,0.14056983576076698,0.018817826016941718,0.06797951547286131
13,25,-0.02504962170114091,0.05735758945695463,0.021378701237625544,0.007089094557265037,0.07008383036212325
13,26,-0.022564144792946418,0.08683501330193874,0.10070709302685901,-0.09965268452085968,0.0076037530897110975
13,27,-0.06023666153768807,0.005206427558444082,0.10712411119598254,-0.11374502838962695,0.003513592716146036
13,28,0.05864308314872696,-0.0627096511343108,0.11036880100888274,-0.04068626368535,-0.1530530684732917
13,29,0.11846382383068849,0.009615725629996227,-0.09632398711093992,0.13542213659194272,-0.04388442421736952
13,31,-0.012010356060269803,-0.0026841455025057755,0.0031114681116098733,-0.055088750715005075,-0.08507547455319309
13,32,-0.01705882461765701,-0.020788998618322833,-0.006154071799956423,-0.038131998425487104,0.026167594178908404
13,33,-0.04544788966603999,-0.014066977688273512,-0.07014492008481445,0.10106737957583001,-0.009055433525833656
13,35,0.025865795128145234,-0.06805887859267262,-0.030372315030599728,-0.023004213137008647,0.03004260752471516
